#count	mode	opcode	ext	mnemonic
#total-instructions	432305063
#prefix	66	opsize	20144477
#prefix	F3	rep	3814347
#prefix	26	es	649835
#prefix	67	addrsize	74343
#prefix	2E	cs	3036
3	16	0D	-	?	r
3	16	BD	-	?	r
3	32	48	-	?	r
2	16	21	-	?	r
2	16	80	/4	?	r
2	16	83	/1	?	m
2	16	F7	/2	?	r
2	16	0F A3	-	?	r
1	16	08	-	?	r
1	16	0B	-	?	m
1	16	31	-	?	m
1	16	38	-	?	m
1	16	54	-	?	r
1	16	5C	-	?	r
1	16	7E	-	?	r
1	16	80	/1	?	r
1	16	81	/1	?	r
1	16	81	/7	?	m
1	16	AB	-	?	r
1	16	C0	/5	?	r
1	16	F7	/3	?	r
1	16	FF	/3	?	m
1	16	0F 82	-	?	r
1	16	0F 86	-	?	r
1	16	0F 87	-	?	r
1	16	0F 88	-	?	r
1	16	0F 92	/0	?	r
1	16	0F 93	/0	?	r
1	16	0F 94	/0	?	r
1	16	0F BF	-	?	r
1	32	0B	-	?	m
1	32	28	-	?	m
1	32	4A	-	?	r
1	32	7C	-	?	r
1	32	83	/2	?	r
1	32	83	/1	?	m
1	32	D1	/5	?	r
1	32	F7	/0	?	r
1	32	F7	/4	?	r
1	32	FF	/6	?	m
1	32	0F 09	-	?	r
1	32	0F 83	-	?	r
1	32	0F 86	-	?	r
1	32	0F AC	-	?	r
1	32	0F C8	-	?	r
